Label,Organisme,Note Globale,Limitation Des Impacts Négatifs,Partage Du Pouvoir Et De La Valeur,Stratégie à Impact Positif,Région,Pdf,Logo,Inclusion des travailleurs éloignés de l'emploi,Soutien de publics fragiles,Egalité Femmes-Hommes,Intégration des jeunes et seinors,Mesure de l'empreinte carbone,Réduction de l'empreinte carbone,Biodiversité et utilisation des ressources naturelles,Economie locale et circulaire,Partie prenantes dans la gouvernance,Place des salariés dans la décision,Progression des salariés,Stabilité au travail,Partage de la valeur entre les parties prenantes,Ecarts de rémunération,Placement financiers responsables,Mécénat,Impact du coeur d'activité,Labels et certifications,Achats responsables
VOYAGE SOLIDAIRE PAR VELVET GLOBE : 15/11/2023,VOYAGE SOLIDAIRE PAR VELVET GLOBE,93.18,85.00,83.00,109.50,Ile-de-France,71319edb-1768-728b-c316-65548fb060c5-1309 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/AK5dMVkKDPj7SaYPq4cKIg/AEumAep2DUbEVbetqNB8dMJvt48lyfPPkjxAY1dD8i8RU7wIbDbc6pbGMY9UIRD1oD7yCsGUWUC18vsNzUze8sW4blIkwtlhYAUHi-thIJ5lrw5Uem5W5o9NEWEzZTxIcMEb1f70i28UtYbNLEJgiUa41mxqynxyBMOjd2_BiSQxXSEpcIvVsHEOAVkmfmY8/ekQh8-9d9accNrNVBb2tFEzxWeDsrcwelOARIq_o1nM),So LEader.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/zQwwiSmb2XDGbNP-ypYF0g/LyneAPd5PtJ7p_PRNJTAVV-PFEcvVupWxtuAWhaOSaGpYYmRZpMfjIp8KZb_m8ryE1Z0Fr2kmZmz4h9amYWgfpyKZOLicsIaYmOAaNTSklgjda1SOg5fPgd4kz-ZoFQj5bkmyNx_t512GXXIaHQpBg/VYaZDcPO9cIekaw9gXniMkllhum0ZYgJtq2rFUfG1J8),0,66,100,100,33,90,50,50,66,100,70,50,100,100,100,100,100,50,40
L'EPICERIE JOLIE : 02/11/2023,L'EPICERIE JOLIE,48.63,43.50,57.00,45.00,Occitanie,8d42e521-f870-ed58-4975-65435a2522f3-1217 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/9UU20Ss29SMp7FAln5AOqg/2oe3KF_GjDcUglc9E8lLAEQHpDCTRbIuQT6Anak5jn-SQef9SCWGR59IrgoKni-QNn-KRdEOrPr7WSwuk3BL70mTq0ly3qNmo98r50evhx7PdJGfPoc8X17C5T0acCUtBvbth3T5DYH-uvz3_WnBuoHjfahHpHEzmCszZ__W9bEmRHQLBK_9YTMoZK5NMPqA/Qe4KIWbzuSlVtOpWTYqQs6nkzct6vtzIFwXQxONV4pM),20231102_73c47575-7a35-e879-b242-654361b12f8f.jpg (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/hCPO47e8MDGIsAgs2uatTg/KwaQrFebV162jGHhMTe1yQhpt_wRb6vDQF9xpIvQ8yIZcbrY3bEC_XCLLFhS_XsKduEpXjTFo_mg8QFYqwAU-4nyRYYgnxOHOy3BObM4FQBdx3ohiQJPiMzQEcfC3imw241bHxpIz1EccgZDmO3ffHR98daH6X6WwCuSoM9IclQbFxVftrWz6nebzYG4K1L2/_IuOGh-DPYGceEdTJ8ezfpvTTR9rd8JKzmazXjbECa0)
D3MW : 05/04/2022,D3MW,48.62,51.56,51.94,43.06,Ile-de-France,fu_101072662657.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/_JZH_UhPjEhyyaeK8suclA/eqtDWw3QOGIRiClJMENCJ98-rJRNFI3Opjs05s-OcFpby9kVBwV1eQ7Hym2WD1MvTkXtdPJAi2xoZQam2lKPamwb7g6lvPxDkIfUuypPVMrDMWcA9-Qi8iwYgh84hUfInXu5f2_DNbvwCQ0RymwKoA/zaxRQ4ja7IhsGqTfULcfP4HiU4xWhPpBSozE-AZA0yg),D3MW.jpg (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/lACu23h8PTuslTO3IX9vwQ/6Wk0FKwfdwDfC2-Jf5FssS8sVH1B9uFw_Y56YnomgPlYDp6mkWx2gUtw-lWD-NsKk8pIc2_mw0zyC8SWaoetGIPWRKM-HXDQP8MiiIzi2cDAWuvFYuUAkhNP70ymh79BmHs2ghUy3rKmdHRJR5wIqA/MOq1JIMR6CqvEKEfFtV2OoRk-jMpAhNVfb-YJkkO5tY)
GRAINES DE CONSEIL : 05/08/2021,GRAINES DE CONSEIL,48.51,47.34,82.38,19.44,Auvergne-Rhône-Alpes,fu_237121841556.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/YRuDmEVEJ7BhdLql2WDb_g/RlG5z2pfAFkEETdbdS_aFSmqQTJNq2467JNAAmpAEL4VpDmEkkGemga4mszU1RCvVL7kCPrFczB_-Ddsvq-oWJaiFr-BoRHHkPyuDaBtX0QgTxLGTW12t__NoNdMQy2kmct_sZiiTqqGkY9hQw9Bww/Au8olv27FLI2SnagHiSZgBJUtBsAStpED-ykMTg6CFc),fu_hnzdwihgithq5dp.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/RFMMpeW2fjFvBfu9luJqow/pWQO_G1uAlyHxK8rT9Z76qjxjK2D9KlQ_x7kYi2TiZnetPNoitGuNzL3Wkka9-auPia_MgwAbsIQf9uyLN7TNl-KD6fCrovKu-ghlhtqzWm7JIq-pDhpAiZ0ojG8zuLdYPOIKLz0pKuHc6UGWY7WnvUECcSmDrEVHjQj-6zMC-E/UGINtTdT_y6B-Nk8eoB7h6kiO_inYe5pxVoTtBhN8YI)
COMPAGNUM : 16/11/2021,COMPAGNUM,48.00,46.56,45.63,51.39,Ile-de-France,fu_165212795745.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/U-q1fenxLoEG9MrxOmGpwg/xDzp_8PCqpcTUUg7s6yQUBU_gGq_RHxFGAMINBVcLRwb1ZvDvEPlqopQQfsdh_cHTtTiCkQp4m2IfqK3G7STb7c6B6T3DQkVwcMuJriUEixaVh-CTgOUrdUe2xq9oqs6WYagSTY9a5L0igsf0pqAiA/HZEq8jABQS-0hXKdYKl3qFuMrOiZCXMCiTxX0FAoBD4),fu_h4qmwzuvsyw7u39.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/Gr1XHPvT982jorYVxSaBbw/hqLodlX_Chn8bPRBse6UPJJQdVwXs77AgPxKA_a3myyBgeb1es274tw--s-yZpT4jYymgLDsvhXh3oUl6YmYJwDZGjz4rbZ8iHE5wZ03tU3oTZzFNBRVSYsLnWfH8Xn1kcy1dHnorOrZUTrtIONeFwJX-m8gRlalKZJrvkDtLMI/FkDuNAGTsU6bQPyHaDTmHMENk3A5TE_JelnqWmnv5tY)
VAOVERT : 09/12/2021,VAOVERT,47.96,51.09,45.66,47.22,Bourgogne-Franche-Comté,fu_225217373958.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/KUH7Vy42mVLq-rVwl8jzmg/zEibCgf3hswAt-jR1q9bDE2Do5sw80EdmY5zRWi6EESbUdNnRVcWaHBKDi-fRrhkDsQFfUhTdnycfaacu-QY9xrKaSCSSenBOE_MSg1opV-aSN_b18MIhIgHhGdTgN9Vt9I8YCZ0dGEE3Vpy8MFmzA/ARqaoZ8HcH_d6P1-wjb-FW522xlllFFQXFPgvQnwmR4),fu_wk6udnm2z8ksfb8.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/Kqc48ryVC846xgl58ZJZlQ/O4wtod19wrGDJb7g4ZkRN3GZCNm6f5pYkADL2frBRq0mZIRrxlxxZlqVGLBHLuV2LK2TEkxc9i8lWNeNPi1PBipzbnXhk0tuyV690EVanqZ-Z_9g5y5h7iBnjOGC5ah9ny9TUH6eMUlovzUIuJ08dsMYJle2myjFplNuJFuyr-4/23-er90qHZUILcWNTMUPBttHF_8T3VUJhKgSlRve14A)
FRANCE M : 17/03/2023,FRANCE M,47.90,46.50,56.50,41.50,Occitanie,42c15239-ed81-907f-1381-641439ea259e-92 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/RE5iRr5Y7632wdtB4_NLPA/g7NnIUG9letmZYspYbNx7zVSwFV2SWSae1i523olvGU37Qn-DLauZZIpL3HZvdzBG0lVSQbc2VaiTqLmFDxS17A3kHjwy4nPgZkA9FQ8uYA90nbL4e9lyWdNQrsCOWxMCQFl9mKd5QfBh81tLMfNBar7z2oAzFNXuU5j7EtK5Z5Q6uxcVJIwKqdnd2RWBD34/-So3p8bcCp4wUgaFDDk717eHfx4S2nVL1JbQq-bkEnk),20231019_aec0e3ff-1571-0831-c6d9-64143a521682.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/aMreBaG1pK2wKhNYWIrV5Q/Gb50bbHhRa4JvPX_T0TmXdtRNLinrPLC83BDQ1yCPCThnHTY4O_xncB4ZZ-wSZ7s1w2wF4r5rtAfl78qbXJlJree77PvykfHfR3zmIr8t1HykVwA6sTn-Hd6ksd0tcjaRVm-fDxWdthJY_77Rg03lRXJaD6kpw0gbvd-d_gCdhMvIelCLOcYhDd5qNO9s6AA/NndDsPUx311R2aJb7QonkMyXmiMYD00nHeGOleCljLM)
BOULANGERIE PATISSERIE LE MAUZAC : 16/01/2024,BOULANGERIE PATISSERIE LE MAUZAC,47.86,42.50,51.50,50.00,Occitanie,20984b86-3323-66d3-7c2c-64c8ce6a3735-1709 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/SHGTB5m6nsQ_LzCFgxnVZw/VCU6YgC9F5ZTki0yG173nfyIy1LTYiHvB84jaXwcDeMY58fPPPkEzMYXr5z6fwbcMSAxXLJjmnhSST3HDERj4Iy0noxhnkwSmSFfGwIRmpCHGTVKR4Gda93NwTfRYfkrGD7vu9aWeTp50mg0hELfwfvLCWo1TuUSMF3IU3L-otPrcF2WdluVXG3IrArp7j9R/FY9j1pb5SKluy5tdJ7alqOGg8mMldNUdkp0lya_upvQ),
FILTAURE COLBERT : 24/02/2023,FILTAURE COLBERT,47.80,43.00,53.00,47.00,Occitanie,be421dc8-5742-cc59-26e9-63f882c34cbb-33 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/AIbd7rPIUHE_2hNAftBqMg/8d3l_UnpTftW0DP-A0RdSvdWUoFHd0GKdAbOJsk5j0KvYIQpJWr9uMDknsY9EHDaC6ZEaM6FQuN76vh6RLx8_trKXbj11xnJGOLH41SZphJnLk0TazbAGvXaxMNjg9iYT1NO_GminMvhHW5gJGh_R7DEKcHgkvtDub2rSr-WWF1VjgFYKZ9R1QmYGoQl9HYt/j60oeaQhk5QGXvyUyJABXY6Gb5jDbEBF8ej8MjoSwBA),20231218_7e8dc62a-5887-128d-8db0-63f885522d0c.jpg (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/zrzNk6QvAfWwLCfrTGBZCQ/kXtG3mUy2X3Bw2IreYOdRZcMBwsJuSuYDs7AW2MDKes0p4eO0WcqTTorMNj45CYE7wNs83E1gzM8n6uFaxNWmrQvgC8Dy_UbM2D1pigMBQtxv_CDP1RRHrS9rI-CGhbn4NgEvbhIqAs0nhNSyRFPSfZDeULM4ZCEIKBhz68FtyNGdD8Ju9l4Op3a0IUYCaVl/EWm501AElAbBfwCcWsHMc5IkxUy0L9nBiLmgK_p9f2Y)
ENSOO : 01/12/2022,ENSOO,47.70,60.47,69.06,17.36,Auvergne-Rhône-Alpes,IS ENSOO.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/LLgYMTyhvWa1JLNK3CNA6g/wXXH3KqkeSiHzjJzSjRy83UKp9jckf_FdgsWcTFxSHFvqPrCwAb1XgNor0_cdLsH953_sKoaa79r857fydNdTCPLYQ1q4kLZlVf6A4qSIJH2gyWf6RXq38KVy_jRhLlWJkPa0WnhK6-tjxLORq2yTQ/D4-tpqe_bYunsLBBuFBmcLO4RAiOx57xWPKlR4lmWRM),fu_yzd9sfwycmmfqgr.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/T14kh6th_J43PFovaqIOog/nRNX8yoAuCBgjpHLqwwgIjF8NIeTF8NRMzM0EQE1mkr5nYuNOBU2sHEaKX4P3mFQn04KTn3YdAUABiWgW2vkFt3R979SXQ39RpBnJOgXgV9hoxW2siQ8v3JlxJBEXoB2U6LSOIZVPbJOdWK7xiPH8rdeEisl80Lrx6WHMt1KRs4/1X687fxc7RtlDonEK8b-nMMwHsoK8vrHYNvyUb7F2yc)
GEONATIVE : 24/07/2023,GEONATIVE,47.46,45.00,64.00,34.50,Hauts-de-France,48610ecc-c59f-b8bb-324a-64be2e727e26-643 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/OuCNeoOcS5Nnmjqr3cv_Ow/l5v04lhDYo6Cprr0LyS1i9xnaTpjSWmrTdhZ7avJ9FVbP90QpfGkGlJOeno_Qd8C1OK6dGTgpcNbTo7rzv89M4BG229Rx1-rUH062PFkpUwIZgf7n-O_A8FfH-X7vFJHYFNdupyzhhrgir495D8Dsz39RznPweFh_o9hLeFHZG84rQK4G9NKLBCmzc4xs64Z/9jWnNoU763yJiiEfDYX4uNgf6OjLR6mKUx88QTP8MO0),20231019_4c5635a3-778e-aa39-1e14-64be2f8c19d1.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/5RNZYYEZxQ1j9M7hdFloIw/OODLiX1MulGjHMkgMTE3SAO5ivJABEW-WOT50zQV8dnG7lYWqaNGo1hYhCMZKdfF9x1-c8TfnTVIJj40vBIYsHKINJSh7yBUfvu6L6figwfnJk8mXtOp8dAK7T3XDjLKWaid-UHTX0tIdc772OE9otDTS6D8evLQvdFfEoFPpnaGZaOORnkA2BayZxeyb3RS/4oGhjRHqiDZ3F2rfKbtao7dy16hdHx6D_AYARyVe36A)
LE BOEUF : 12/12/2023,LE BOEUF,47.39,53.00,55.50,31.00,Occitanie,7fcf6e97-8d45-4f91-3820-6578b3c65c26-1494 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/ACpaJfTZCkdC_ZnKFUoP_A/El6lUbM9p49WmVlYYRRn6nBhBP2AQxWV5zQlSMztdefd3lkfvj50X8w_Y-ABA1mgC1U44puWCvogb4l6KBjXP-lKAgvVvouhmgypIoM7REGkKxVmVkkHw-5YpvqdOtyECZgF3pzo3RWwKTEXUSuWGOeYx67TOabQRXU4ANqw8Bi_XgDdvGD_EeNkt6C8bLEP/fgRRbMMt32hLlaSwjFSfw9OeyX8szkw7jegYFWaC6cc),20231212_65049324-ec0e-9495-36a5-6578b42cb394.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/WBuje0SB3r5uzGek1XPRFg/JH-tF-k2j0BdSL5s6nJExNzwC_PWSTNMWj8utkFIZlaBS_J-v0je9wVzFpLNfRiLxMXpvxMr7m5CMv12bmf3b0DztU12TUVe3zZEVHRtJ3WOxQPby96yOE0l0ITMfXf-s7Gm4coVed_dgzYUCTHoWRjP9goMahM4N3ojPHp6NGlzwoF2qOrEc1c_KNhnMct1/K0BVO_h8ZuRTUJoMHUNmab8NN6zJ6jHjdD_IhQpXX2U)
PUBLI RELIEF : 26/02/2023,PUBLI RELIEF,47.35,62.34,62.19,20.83,Centre-Val de Loire,IS publi Relief.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/PyxHzC5XqODOu29im1g7Ew/sXoJK5OMtbQOJ5hHg4xIKvayDkGZCViFfjy_yCh9yYUXNul7aryuiwYIbX_Kp5-rez_njxCUf1Nt1iF7UJM7FGkoJu9gz2z72tpfirNX3ubhtwLqL-a4vA40argjj2vbDEtFrhrxv-thPxarM-erFA/bvHH0V_khiNKVAWyxyf986FNjqIKqeYwWLv4V5Ivd_8),fu_28362b8tfdwzgck.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/I1Kq2yHwiO-qXoPH96sdng/NeJZdO8rNzjqL4aB0YHmnWc26m84erJhMGE5oF6ANXAQvcsHDczVSkhpe6nSRNyxH8x1T_EIgoasMSEt9gAR_K-lqECWpVyf4f8hX2HWgiE-RkpFYa_hEHyZOtaBup28fsJLpyjOJ7__ugYmWaboi1ihRAA8afYu7seCKdqpupg/cwX-ENlZOLaBBMkrqMOsPsNo5HvpUVqWY3LUiYoMjYU)
BINHAPPY : 26/08/2021,BINHAPPY,46.95,56.72,60.31,26.39,Normandie,fu_104275077168.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/eox_fvkqgIvlYGRNGdofKQ/ceMG0ZYzETbi7gS0hYwvxL7HGd3V791QcCETpt5-VITD7p8VciHhx9d40nEuFJbTNJ2Yj2vKUO1SC-TiHKBdF_4Kn94gXCmabYPhgBSzWbml89KedjhgWqnlSZ6YVWX6YptExzUR2Qe1pzyo6-9Zow/g2ELs-3itm3YQH6rNZnGm10vTsqBX3UXU9LelKvlWbg),binhappy-logobaseline-vecto-cmjn-eps.jpg (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/bM-rj9Ttj5vCcl-eSmjqsQ/UO7fKZCgT86SYhQhqQbK8hjNQm8LuLyGMbPfnpryjAlCN8mNcPrUAeiFEevDkVH2SHcX4jOxand-VZVgrmfJm1hbj9N0Q9fr2pz17CvdcNcuiLZh8trdiihggXvwBADz6Al-futJV956z0bAOtK5VHx-qfTXYHMprDziBxH-vWB1ZMtLBq93h3RRML2QZbwW/9J-AEs6LpxixQMK4ZKDgJSoJLtzf7Ye-jhRCcYhEXCg)
TROOPY : 09/01/2023,TROOPY,46.81,58.28,55.19,29.17,Ile-de-France,IS Troopy.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/VuoZbTiU75yH6qDwZKHHeg/r4OJstOYb3Zk-IQC6v9OAzN_T8bOYuHisXzciJMK3ff6sR_KDcImboaZz3sysq7rKboWNZIv2AsY2Uwh_dBwZYqEmjO9hy7-_eaqFyyWy45d68z2_jRdkT29WEY412-FB8zpNkECvCQlJQUAEzJ0Eg/RiNMt6PuVuqNt_BbZq_Ff2wUY9aHbslNvZfKkXt4U6A),fu_xvjeftiih8kuavz.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/sij4_NZ3b1G87INHgFu31g/oTSVwxi-AvMmQqyVmhWrBCe4-emjDugac_STOUzLDGehIG3U2etyZtspSk7QP-W2KSncC5rfqmkgJOd-heMacw2w4G33HReFwm9o90GcsJTQRHSy5gEV9_m8_N_I_h0d_7A565CVSO4sgmgcNOO6tHiIxAR-8X7OgcpJjaDGLBs/QwKrmifReBkbYGRxE1Gf0jzfD8m8_VqsCMquED2w5Ww)
GRAIN BLANC : 24/08/2022,GRAIN BLANC,46.65,43.28,58.75,38.89,Nouvelle-Aquitaine,fu_6502254102.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/yW3O4-riamee2UDlNk6aeg/jR1lPHRlQaAXCX90tHVjPscl8aqZ4FsU2ZDY5JiquMQYmoDNo03gwhuIlJIauz0db3Hbc31oq2_uraq3zXt7fwT3Hz8g8cX1PXOrhMr_7TnmrYbxrfqq1NYRkdxih1KjPY-uoO3NW0pfUAjHcZJuYQ/Tda_kQpWHU9590zhH3W8LPqAFiIIG1NACifEQjLoqOU),fu_n6juy5r75g4cx9d.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/DlMOKgUNAvjCIhZWOs1z0A/G3XKm5VS12mw6fDkdYxBNuaevrIaW2gyqYcElCoSJIZaFKg1XUSqhMzm9T_S40ua12CLBIagAqwruSAsams59Zikkyy636x_GAacps6YUyYlYPz96jiqImQ-QXBqAy-SaLhK0sUEd1Naf9MKCWNMDKfVGiBbyFPe-uUvroZ_-sI/-h43VGIBLb67LNwR1dBknIXHYW7pJJQBF4jVBgHJH2A)
JOHANIE : 18/09/2023,JOHANIE,46.28,52.00,45.50,40.50,Occitanie,3cb803fa-2fa6-2bff-1ffc-650453365b87-920 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/7o849CzCb6PazWP8sveJbA/DkKIQ1HbT7EepMKDJR8kCE5q_5_iGiR99kT-VUaqAW2Xjlo8BJ8AvnkKmPLmQ8m-xZExU6fSLEEcU5Dp6yeVHY2vTnpWdZnnkcv6UvKO863Xt2sq7cYCJb0cbtGtnefXKHLgBsAwQw1h1es43u1ZioYQmcr88reVaC5OWEGCo8zP79NER0P7u9oGXJ3LEIgW/Y0dZ1ga58JtAoNIMuD--evQSJgQj_2ko9PWrN3LQTj8),20231019_42ce64fe-9227-965d-bc3a-6507d040d4c8.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/mAIHYRrrEUb3RloCKAwtxQ/JDrykbn75HBdTnGTZou2vT6sR4-e9praYinO5dqdCJPXOhVpRnnmJJ4IkqDbkJTQvIzp0-O6_PbZEUfian9dpze_rUZ0-XhHObf7lsbjClIABTcNoAO8ZTau03pK9VoAfWCspWZV-p-W6HxpsIPd_WHqRAV2L209bN6i8AAMizLlsd5GoavF2qu5gvp2ZD8N/4gmhzc7KD6onXLUQN_ztD7Mt3HmL4yzuwBrF-79qifo)
ASAPE FORMATION : 05/01/2024,ASAPE FORMATION,46.22,59.50,48.50,27.00,Occitanie,8494eba2-9bb9-f6cb-852c-65985b051766-1608 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/9THqGjVfvjrrFGWbs0nNAQ/VfP5ToXZgZLaPWtc-NWzrukgBiX9sy_1fdA91sTHS_fWZ9OU68ySrkU9d-jEM5CL9bGMRxSlzNtolzDI2DKNCRN6TIkHpNW2JkfjgFnCyyyS0L8lOudAs3zGvW-PjFhqtVwNIWd7skK63rFfIc56comCmi3QHHjGgO_xL5V6sLwAm8xyFyi3-jMQD1hhxqwV/rhFqxK5UgQwN_R2-4hCRyLOQw04YgEbWN-c2IXlCAc4),20240105_6461b3cb-08ec-2b23-5c31-65985bd47819.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/TB5mN5HOf4BtvBWQtth3AQ/vN62PIwLmchCHsz3ZylToajc2bW1AF78x3q2SuaxFTZIbn9-7GMXmGepJa75BDbcC1ONJc8a0YJA5h_mzf6zxP_VXxdxz65Jv8t1q_cpipieqNeQSOTtJBte6iZsBUGDHlSl4ildvzbA5V_J2gbcmFbGHV7yEYOIN4q5LIC5hGtgtGKWT5B6JhCLMRM4Y0qw/5672BnS7x-h0rIRxGXwIxN3yH5yAtBMn58MgmBRqUp0)
ARCK SENSOR : 10/01/2024,ARCK SENSOR,45.54,41.50,55.50,38.50,Occitanie,98f876ed-5d18-1874-9927-65805585de9d-1643 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/1WTykC_ANu1i6nbEC_VAKA/uPmRxmTa_1WEuhTrd8sxWJGMfjsUCESjgOWiMstn7ZtF5uGATvhdZuDXxLjc_ebuEa6N5idjjXBFtpcuRhiY7tzXzFOdC-9qt5wvj6NRba8kSLW-SzFMx1jD-XC9xkaaZL-UOANglM2KNM-QifLatJsDZ-fKKCN2VxID6v6r3W3YLYN6H06hRBOA4SGepg47/Zr3l4iHSXj3DhUud3cSgE3Je4Rb4z3OTs9FATrgnQ_c),20240125_91983caf-6259-bea1-3271-659ea892db35.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/Ncngx1-UAnoHBgtSi9OixA/PYuMfdUPksOcV0ZtIhj-ryz7RVoaE1YnHhaq4CLrU9JkkpgpMSczoYQjaqWRA7UZgOvJkaASLAxs5WiKfXOViXIny6jzLxbMVH9KrMrWiJuhb5NU-ttvoBjmI31IE3IyqEEtpfNccYaRKeJiGHtTbYnuqGxTlEQMcz69NPi2jskPxUQI0bds8u9dTdiE3v8N/1v5iSsJKZP0JFi-3Kq6u9JTUC3K1wnEaz86Ab1DoQMk)
HELENE ZIEGELBAUM : 07/06/2022,HELENE ZIEGELBAUM,45.40,51.25,29.69,54.17,Grand Est,fu_176364389158.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/59xDYD8irM_vquiXgPlADQ/-eS0Nn_8eiJI5sbX6D1Lrt51AIf_ks49o-zKr7_-6KZu44-ENzQlfBX6Jb4Rx9zpGQ7kEWx_4tf_K9bxiiHlpxhT2DH3rYDS139Rf45z-abXIsUgFbMeIRxN9iFYXJVTMuYme6u6EPVz4nsmiKiZDw/Us88x31rquU0imAvCiK3zMlJsMZeZYB1o-R4gROwqrA),Helene.jpeg (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/IoXPV_cgnQFe6szU533nVA/ctTFrw8wIH1ngHmnBxgZeJ0Z3_LFh1fjsmP5EW7bIPXFaFs5BFozFqLXIXrF9dyVUCnwyJdRszMKFUkv9oWXQ646bvOoH7n-S0ThTP34AikwNsbDSaxfychXBMTU8bhI3up-71G2J4edrMoUgRk3zQ/envKDZzBraOhmVRkWZiMLZJ6aG7J1xEn7cWZbdgd3w0)
IF21 : 11/11/2021,IF21,45.40,50.31,54.06,33.33,Ile-de-France,fu_39820083525.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/PMDsmYu8A6awIyChSQ3wAw/BNUelNESQB7fkS0yeUkn3S-7zG2Le2eIWAfk3U42PgrgQD7de85RgriXYeRlqbCquq0r_45Q4uvtY3ROxV937pqnwNFObmiPhVHq5-okG6HQCmb8aliaTx5R4Q-yAq1P5LxJ1kPrwZ9e00pHHWbN3w/YgbAIpYDkIGYOW4_teTW38bkBSepotihhp33A0sDKSY),fu_z54e224rxswyvtm.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/G-pBEIca1UwEmuThu0pYoA/Nk5fqym40gcyPphaLS4G4ewAVjfsF_-A4nNHwEEN5qobnVxlv9lKgBnUCCdtVsEz4reQ_N5Qr0nUVViHQ0nKFs68WeE1MVE4bznHnVD3BlG4rcdvbkm7-jy3G7wQnqvufgYnWj_aK5gx5VjHpU6JFlaHMWXnkYh3-1nayiBDWNs/YIlaL7IwAjhtDgBNvxje17hfG0GAJq4h5NEc_IXG6dA)
NOREA CONSULTING : 14/07/2023,NOREA CONSULTING,45.40,44.50,57.50,36.50,Pays de la Loire,a16e58a1-c992-8fad-c529-64b0f99d91bf-603 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/eljvJPyPx6elQdrtp9zbxg/k_wTpMfupU1r11xYRvig9gufUX2BbtIp_02eByssWBB63Yb66-xDVvMb4TDvpVwXfRHMjeTPFc4m0NXNt0jEknWahE-GWzN4JLu_TAz0r7NyntsBN_lyYXn36pnTtgJhldAVmm3tUIQlEvICDlLMuvFe6iEDjUHKVOuD_Cc1QMJSbHWJCa4DaVtXQfe2GXzD/rg4PN3jVVKSirl20uTKaOQdmo7hIQhvZNTEd6JFWpH8),Norea.jpg (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/6rLSTYIar3O0s94aDAu8xQ/gdcrh7TBPD5bEyn4XFuX0_ezLoCIsFswzvBuHiEtsVJqJbWdiisFCz-OUGxMu5YOkRq_SYDUWo8njA0mXCIf2dccJtibSndEJtWHPEmdxkzjXQEL9jGbd1m5CYzAv1z_WdD4kokGLmo4VYddaMtYQw/4PwwBlBjT1jXLbz2UrgE-eN04G0fJiJuGJooUCkY8oQ)
FINACOOP : 27/08/2023,FINACOOP,45.30,34.53,46.09,48.61,Ile-de-France,,fu_zmsaxdd3p3yajnf.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/r3TB8KzBUiZZh4D0bdHsqA/v13O483OEC4kv73Kn_u1XPOsJ1dRr9jgaTnYiAr3gIKXhixMQ-kybcyqMsnY7-8uz-iM9mSnJZZKp0CoynHbt5kxwdaFO4Wd92GgGFlO72NbuHpg6SEZllx9NpjgYZraW_UsF2FD7SnKKkxv32JLRmgggiJBNQKiARClYilTv2A/sLB9Wk46Em7VGGskwRwg0A6Y_-RVs4Ohw585_rtYDF8)
